question_id,class,subject,chapter,topic,difficulty,question_type,question,option_a,option_b,option_c,option_d,correct_answer,explanation,ncert_reference
MATH_C7_1218,7,Mathematics,A Peek Beyond the Point,Decimals,Easy,MCQ,What is the decimal representation of thirteen and one-tenth,a) 1.31,b) 13.01,c) 13.1,d) 131.0,c,Thirteen followed by one-tenth - 0.1 - results in the decimal 13.1,Ganita Prakash Ch 3
MATH_C7_1219,7,Mathematics,Geometric Twins,Triangles,Medium,MCQ,The sum of the interior angles of any triangle is exactly,a) 90 degrees,b) 180 degrees,c) 360 degrees,d) 270 degrees,b,The Angle Sum Property states that triangle internal angles sum to 180 degrees,Ganita Prakash II Ch 1
MATH_C7_1220,7,Mathematics,Operations with Integers,Signs,Medium,MCQ,The product of any positive integer and -1 results in its,a) Reciprocal,b) Absolute value,c) Additive inverse,d) Successor,c,Multiplying a by -1 gives -a which is the value that makes the sum zero,Ganita Prakash II Ch 2
MATH_C7_1221,7,Mathematics,Number Play,Computational Thinking,Hard,MCQ,Identify the parity of the product 41 multiplied by 39 without calculating,a) Even,b) Odd,c) Zero,d) Prime,b,The product of two odd numbers is always odd since neither has a factor of 2,Ganita Prakash Ch 6
MATH_C7_1222,7,Mathematics,Connecting the Dots,Origin,Easy,MCQ,The coordinates of the origin point in a Cartesian plane are,a) (1 1),b) (0 0),c) (1 0),d) (0 1),b,The origin is the starting point where both axes intersect at zero,Ganita Prakash Ch 13
MATH_C7_1223,7,Mathematics,Finding Common Ground,Arithmetic Mean,Medium,MCQ,If four students collect a total of 24 guavas what is the mean collection per student,a) 4,b) 6,c) 12,d) 24,b,The mean is total items divided by total people - 24 / 4 = 6,Ganita Prakash Ch 13
MATH_C7_1224,7,Mathematics,Working with Fractions,Multiplication,Medium,MCQ,What is the result of 1/2 of 1/4,a) 1/2,b) 1/8,c) 1/6,d) 3/4,b,Multiplying numerators - 1 - and denominators - 8 - gives one-eighth,Ganita Prakash Ch 8
MATH_C7_1225,7,Mathematics,Geometric Twins,Angles,Easy,MCQ,Two angles that sum to 180 degrees are called,a) Complementary,b) Supplementary,c) Adjacent,d) Linear,b,Supplementary angles are pairs whose measures total 180 degrees,Ganita Prakash II Ch 1
SCI_C7_1201,7,Science,Life Processes in Animals,Digestion,Medium,MCQ,Which chamber in a cow's stomach is specialized for partially digesting cellulose,a) Oesophagus,b) Rumen,c) Intestine,d) Gizzard,b,Ruminants use the rumen to break down tough plant material before re-chewing it,Curiosity Ch 9
SCI_C7_1202,7,Science,Life Processes in Animals,Respiration,Easy,MCQ,The tiny air sacs in human lungs where gas exchange occurs are called,a) Bronchi,b) Spiracles,c) Alveoli,d) Villi,c,Alveoli are the site where oxygen enters and carbon dioxide leaves the blood,Curiosity Ch 9
SCI_C7_1203,7,Science,Life Processes in Plants,Botany,Medium,MCQ,Which tissue acts like a pipeline to transport water upwards in plants,a) Phloem,b) Xylem,c) Stomata,d) Cortex,b,Xylem vessels conduct water and minerals from roots to the leaves,Curiosity Ch 10
SCI_C7_1204,7,Science,Light: Shadows and Reflections,Optics,Hard,MCQ,What type of image is formed by a plane mirror,a) Real and upright,b) Virtual and inverted,c) Virtual and upright,d) Real and inverted,c,Plane mirrors create non-projectable images that are upright and laterally inverted,Curiosity Ch 11
SCI_C7_1205,7,Science,Earth Moon and the Sun,Astronomy,Medium,MCQ,Seasons on Earth are primarily caused by the revolution of Earth and its,a) Rotation speed,b) Distance from Moon,c) Axial tilt,d) Magnetic field,c,The 23.5 degree tilt causes different regions to receive varying light intensity,Curiosity Ch 12
SCI_C7_1206,7,Science,Exploring Substances,Indicators,Medium,MCQ,Which natural indicator turns green in a basic solution,a) Litmus,b) Turmeric,c) China Rose,d) Phenolphthalein,c,China rose indicator turns magenta in acids and green in bases,Curiosity Ch 2
SCI_C7_1207,7,Science,Changes Around Us,Chemical,Medium,MCQ,Which gas is released when a magnesium ribbon is burned in air,a) No gas is released,b) Oxygen is consumed,c) Carbon dioxide,d) Nitrogen,b,Burning involves a reaction with oxygen to form magnesium oxide ash,Curiosity Ch 5
SCI_C7_1208,7,Science,Measurement of Time and Motion,Physics,Hard,MCQ,In a distance-time graph what does a straight line represent,a) Non-uniform motion,b) Uniform motion,c) Resting state,d) Circular motion,b,A straight line indicates that distance increases at a constant rate over time,Curiosity Ch 8
SCI_C7_1209,7,Science,Wastewater Story,Sanitation,Medium,MCQ,Which organism is used in vermi-processing toilets to treat human waste,a) Bacteria,b) Fungi,c) Earthworms,d) Viruses,c,Earthworms process waste into high-quality manure known as vermi-cakes,Curiosity Ch 13
SCI_C7_1210,7,Science,Adolescence,Endocrinology,Medium,MCQ,The male hormone testosterone is produced by which gland,a) Ovaries,b) Testes,c) Pituitary,d) Thyroid,b,Testes secrete testosterone which triggers physical changes in boys,Curiosity Ch 6
SCI_C7_1211,7,Science,Heat Transfer in Nature,Physics,Hard,MCQ,Through which mode does heat from the Sun travel across empty space,a) Conduction,b) Convection,c) Radiation,d) Insulation,c,Radiation uses electromagnetic waves and does not require a material medium,Curiosity Ch 7
SCI_C7_1212,7,Science,Life Processes in Animals,Digestion,Medium,MCQ,The finger-like projections in the small intestine that aid absorption are,a) Alveoli,b) Spiracles,c) Villi,d) Guard cells,c,Villi increase the surface area for efficient diffusion of nutrients into blood,Curiosity Ch 9
SCI_C7_1213,7,Science,Life Processes in Plants,Photosynthesis,Easy,MCQ,The green pigment that helps leaves capture sunlight is,a) Hemoglobin,b) Chlorophyll,c) Melanin,d) Anthocyanin,b,Chlorophyll is essential for converting light energy into chemical food,Curiosity Ch 10
SCI_C7_1214,7,Science,Light: Shadows and Reflections,Optics,Medium,MCQ,Which mirror is used by dentists to see an enlarged image of teeth,a) Convex mirror,b) Plane mirror,c) Concave mirror,d) Parabolic mirror,c,Concave mirrors form enlarged virtual images when the object is very close,Curiosity Ch 11
SCI_C7_1215,7,Science,Earth Moon and the Sun,Eclipses,Hard,MCQ,A solar eclipse only occurs during which phase of the Moon,a) Full Moon,b) New Moon,c) First Quarter,d) Waning Crescent,b,The Moon must be between the Sun and Earth - which happens at New Moon,Curiosity Ch 12
SCI_C7_1216,7,Science,Exploring Substances,pH,Easy,MCQ,What is the nature of a substance that feels soapy and tastes bitter,a) Acidic,b) Basic,c) Neutral,d) Salty,b,Bases are characterized by their bitter taste and slippery texture,Curiosity Ch 2
SCI_C7_1217,7,Science,Changes Around Us,Oxidation,Medium,MCQ,The brownish layer formed on iron in the presence of air and moisture is,a) Zinc,b) Rust,c) Copper,d) Silver,b,Rust is iron oxide formed through a slow chemical reaction with oxygen,Curiosity Ch 5
SCI_C7_1218,7,Science,Electricity: Circuits and Components,Safety,Medium,MCQ,A device that melts to break a circuit during a power surge is a,a) Switch,b) Battery,c) Fuse,d) Bulb,c,A fuse is a safety component that prevents electrical fires and damage,Curiosity Ch 3
SCI_C7_1219,7,Science,Measurement of Time and Motion,Timekeeping,Easy,MCQ,The base S.I. unit for measuring time is the,a) Minute,b) Hour,c) Second,d) Day,c,The second is the globally accepted standard unit for time intervals,Curiosity Ch 8
SCI_C7_1220,7,Science,Wastewater Story,Sanitation,Easy,MCQ,World Water Day is celebrated every year on,a) 22 March,b) 5 June,c) 22 April,d) 1 January,a,This day raises awareness about the importance of clean freshwater,Curiosity Ch 13
SCI_C7_1221,7,Science,Life Processes in Animals,Respiration,Medium,MCQ,During exhalation the diaphragm moves in which direction,a) Downwards,b) Upwards,c) Stays flat,d) To the side,b,The diaphragm relaxes and moves up - pushing air out of the lungs,Curiosity Ch 9
SCI_C7_1222,7,Science,Light: Shadows and Reflections,Optics,Easy,MCQ,Which material allows only some light to pass through it,a) Transparent,b) Translucent,c) Opaque,d) Luminous,b,Translucent materials scatter light so objects cannot be seen clearly,Curiosity Ch 11
SCI_C7_1223,7,Science,Life Processes in Plants,Transport,Hard,MCQ,Which tissue transports glucose from leaves to the rest of the plant,a) Xylem,b) Phloem,c) Stomata,d) Roots,b,Phloem is the living tissue that carries food produced by photosynthesis,Curiosity Ch 10
SCI_C7_1224,7,Science,Heat Transfer in Nature,Meteorology,Hard,MCQ,A sea breeze blows during the day because,a) Water heats faster than land,b) Land heats faster than water,c) The Sun is over the ocean,d) Water is warmer than land,b,Warm air over land rises - drawing in cooler air from the sea,Curiosity Ch 7
SCI_C7_1225,7,Science,Adolescence,Growth,Easy,MCQ,The visible bulge in the throat of adolescent boys is the,a) Pharynx,b) Adam's apple,c) Tonsil,d) Epiglottis,b,This is caused by the growth of the larynx - or voice box - during puberty,Curiosity Ch 6
SST_C7_1201,7,Social Science,The Rise of Empires,Administration,Hard,MCQ,Who was the chief revenue officer in the Mauryan administration,a) Samharta,b) Sannidhata,c) Senapati,d) Amatya,a,The Samharta was responsible for tax collection and state budgeting,Exploring Society Ch 5
SST_C7_1202,7,Social Science,The Gupta Era,History,Medium,MCQ,Which Chinese traveler recorded a prosperous society during the Gupta age,a) Xuanzang,b) Faxian,c) Ibn Battuta,d) Megasthenes,b,Faxian visited India in the 5th century CE and wrote about Gupta life,Exploring Society Ch 7
SST_C7_1203,7,Social Science,The Age of Reorganisation,Dynasties,Hard,MCQ,The Satavahana dynasty was a major power in which region of India,a) North,b) Deccan,c) Himalayas,d) Bengal,b,The Satavahanas ruled the central and southern parts of the subcontinent,Exploring Society Ch 6
SST_C7_1204,7,Social Science,New Beginnings: Cities and States,Political History,Medium,MCQ,What was the first capital of the Magadha kingdom,a) Pataliputra,b) Rajagriha,c) Vaishali,d) Taxila,b,Rajagriha was the initial fortified capital before it moved to Pataliputra,Exploring Society Ch 4
SST_C7_1205,7,Social Science,Geographical Diversity of India,Hydrology,Medium,MCQ,Which river is famously known as the Dakshin Ganga,a) Krishna,b) Kaveri,c) Godavari,d) Narmada,c,The Godavari is the longest river in the southern peninsula,Exploring Society Ch 1
SST_C7_1206,7,Social Science,Understanding the Weather,Meteorology,Easy,MCQ,Which instrument measures the weight of the air pressing on Earth,a) Thermometer,b) Barometer,c) Rain gauge,d) Anemometer,b,A barometer is used to determine atmospheric pressure,Exploring Society Ch 2
SST_C7_1207,7,Social Science,Climates of India,Geography,Medium,MCQ,Which city in Meghalaya is globally the wettest inhabited place,a) Cherrapunji,b) Mawsynram,c) Shillong,d) Panaji,b,Mawsynram receives extreme rainfall due to its unique topography,Exploring Society Ch 3
SST_C7_1208,7,Social Science,The Rise of Empires,Strategy,Medium,MCQ,Who wrote the Arthashastra - a foundational text on statecraft,a) Ashoka,b) Panini,c) Kautilya,d) Bindusara,c,Kautilya - or Chanakya - was the advisor to Chandragupta Maurya,Exploring Society Ch 5
SST_C7_1209,7,Social Science,The Gupta Era,Metallurgy,Hard,MCQ,The Iron Pillar at Mehrauli demonstrates the skills of ancient Indian,a) Farmers,b) Architects,c) Metallurgists,d) Scribes,c,The pillar has not rusted for over 1600 years due to advanced science,Exploring Society Ch 7
SST_C7_1210,7,Social Science,How the Land Becomes Sacred,Ecology,Medium,MCQ,Areas of forest protected for religious reasons are called,a) National Parks,b) Sacred groves,c) Wildlife sanctuaries,d) Reserves,b,Sacred groves help conserve biodiversity based on traditional beliefs,Exploring Society Ch 8
SST_C7_1211,7,Social Science,The Constitution of India,Governance,Medium,MCQ,The preamble describes India as a Sovereign Socialist Secular Democratic,a) Monarchy,b) Republic,c) Colony,d) Empire,b,A Republic has an elected head of state rather than a hereditary one,Exploring Society Ch 10
SST_C7_1212,7,Social Science,From Barter to Money,Economics,Easy,MCQ,Exchanging goods for other goods without money is the,a) Credit system,b) Barter system,c) Digital pay,d) Trade bank,b,Barter was the oldest form of exchange before the invention of currency,Exploring Society Ch 11
SST_C7_1213,7,Social Science,Understanding Markets,Economics,Easy,MCQ,A trader who buys goods in bulk from a factory is a,a) Consumer,b) Retailer,c) Wholesaler,d) Farmer,c,Wholesalers act as middlemen between producers and small shops,Exploring Society Ch 12
SST_C7_1214,7,Social Science,Exploring Society,Civics,Hard,MCQ,Which Article of the Constitution abolished the practice of Untouchability,a) Article 14,b) Article 15,c) Article 17,d) Article 21,c,Article 17 ensures social equality by banning discriminatory acts,Exploring Society Ch 10
SST_C7_1215,7,Social Science,The Story of Indian Farming,History,Hard,MCQ,Which ancient text provides methods for seed preparation using cow dung,a) Vedas,b) Arthashastra,c) Vrikshayurveda,d) Ramayana,c,Surapala's Vrikshayurveda is an early Indian text on plant science,Exploring Society Ch 1
SST_C7_1216,7,Social Science,Understanding the Weather,Instruments,Easy,MCQ,A Rain Gauge is used by weather stations to measure,a) Temperature,b) Rainfall depth,c) Wind speed,d) Pressure,b,Rain gauges collect liquid precipitation to calculate its amount,Exploring Society Ch 2
SST_C7_1217,7,Social Science,New Beginnings: Cities and States,Social History,Medium,MCQ,The traditional Varna system divided society into how many groups,a) Two,b) Three,c) Four,d) Five,c,The four groups were Brahmins - Kshatriyas - Vaishyas - and Shudras,Exploring Society Ch 4
SST_C7_1218,7,Social Science,The Age of Reorganisation,Dynasties,Medium,MCQ,The Cholas - Cheras - and Pandyas were kingdoms of which region,a) North India,b) South India,c) North-east India,d) Western India,b,These dynasties are celebrated for their power in ancient Tamilakam,Exploring Society Ch 6
SST_C7_1219,7,Social Science,From the Rulers to the Ruled,Civics,Medium,MCQ,In a Democracy the ultimate power is held by the,a) Army,b) King,c) People,d) Police,c,Democratic power comes from the collective will and voting of citizens,Exploring Society Ch 9
SST_C7_1220,7,Social Science,From Barter to Money,History,Medium,MCQ,Standardized silver pieces with symbols used as early coins were,a) Gold bars,b) Punch-marked coins,c) Paper notes,d) Tokens,b,Punch-marked coins were India's earliest form of standardized currency,Exploring Society Ch 11
SST_C7_1221,7,Social Science,Exploring Society,Civics,Easy,MCQ,Universal Adult Franchise gives the right to vote to citizens above,a) 21 years,b) 18 years,c) 25 years,d) 16 years,b,This ensures democratic equality for all adults regardless of background,Exploring Society Ch 10
SST_C7_1222,7,Social Science,Geographical Diversity of India,Plateaus,Easy,MCQ,An elevated landform with a flat top is called a,a) Mountain,b) Valley,c) Plateau,d) Plain,c,Plateaus are also known as tablelands due to their flat high surfaces,Exploring Society Ch 1
SST_C7_1223,7,Social Science,Understanding the Weather,Atmosphere,Medium,MCQ,The layer of atmosphere containing the ozone layer is the,a) Troposphere,b) Stratosphere,c) Mesosphere,d) Exosphere,b,The stratosphere protects Earth from harmful ultraviolet solar rays,Exploring Society Ch 2
SST_C7_1224,7,Social Science,Climates of India,Agriculture,Medium,MCQ,Crops sown in the winter season - like wheat - are called,a) Kharif,b) Rabi,c) Zaid,d) Cash,b,Rabi crops are planted in winter and harvested in spring,Exploring Society Ch 3
SST_C7_1225,7,Social Science,The Rise of Empires,Inscriptions,Medium,MCQ,Most of Emperor Ashoka's edicts were written in the language,a) Sanskrit,b) Prakrit,c) Hindi,d) Persian,b,Ashoka used Prakrit to communicate moral lessons to the common people,Exploring Society Ch 5
